LOW;Chaos Warp~Crystal Chimes~Island~Massacre Wurm~Mountain~Swamp~Curse of Fool's Wisdom~Watery Grave~Crawlspace~Curse of Chaos~Curse of Shallow Graves~Kher Keep~Nightscape Familiar~Tainted Isle~Accursed Witch // Infectious Curse~Dimir Signet~Curse of Echoes~Semblance Anvil~Dragonskull Summit~Claws of Gix~Emergence Zone~Psychic Impetus~Trespasser's Curse~Doomwake Giant~Grim Guardian~Mana Confluence~Callaphe, Beloved of the Sea~Protean Thaumaturge~Mogis, God of Slaughter~Polluted Delta~Helm of the Gods~Curse of Vengeance~Forbidden Orchard~Kazuul, Tyrant of the Cliffs~Underground River~Reliquary Tower~Estrid's Invocation~Curse of Disturbance~Curse of Opulence~Lightning Greaves~Phyrexian Reclamation~Swan Song~Drowned Catacomb~Curse of Death's Hold~Curse of Stalked Prey~Koskun Falls~Command Tower~Training Center~Sea Gate Restoration // Sea Gate, Reborn~Mana Drain~Terramorphic Expanse~Kardur, Doomscourge~Arcane Signet~Curse of the Swine~Pongify~Cloud Key~Resculpt~Bloodthirsty Blade~Geyadrone Dihada~Nettlecyst~Karazikar, the Eye Tyrant~Death Tyrant~Maddening Hex~Curse of Verbosity~Disrupt Decorum~Rakdos Signet~Shiny Impetus~Curse of Shaken Faith~Curse of Surveillance~Curse of the Restless Dead~Curse of Unbinding~Curse of Hospitality~Evolving Wilds~Smoldering Marsh~Darkwater Catacombs~Hellish Rebuke~Bitterheart Witch~Despotic Scepter~Agent of Erebos~City of Brass~Parasitic Impetus~Shadowblood Ridge~Cruel Reality~Curse of Misfortunes~Curse of Bloodletting~Propaganda
LOW;Snow-Covered Mountain~Haven of the Spirit Dragon~Path of Ancestry~Sol Ring~Nyx Lotus~Nykthos, Shrine to Nyx~Caged Sun~Arcane Signet~Expedition Map~Dragonspeaker Shaman~Dragonlord's Servant~Worldgorger Dragon~Warstorm Surge~Hellkite Tyrant~Tyrant's Familiar~Chaos Warp~Leyline Tyrant~Orb of Dragonkind~Hazoret's Monument~Molten Echoes~Flameshadow Conjuring~Dragon Tempest~Verix Bladewing~Crucible of Fire~Utvara Hellkite~Scourge of Valkas~Thunderbreak Regent~Drakuseth, Maw of Flames~Sarkhan's Triumph~Dragonmaster Outcast~Ryusei, the Falling Star~Spit Flame~Sarkhan, Fireblood~Sarkhan the Masterless~Dragonstorm~Reforge the Soul~Mizzium Mortars~Vandalblast~Spawn of Thraxes~Obsidian Charmaw~Dragon Mage~Fire Dragon~Forgestoker Dragon~Flameblast Dragon~Goldspan Dragon~Moonveil Dragon~Moltensteel Dragon~Mana-Charged Dragon~Liquimetal Torque~Mind Stone~Reverberate~Tibalt's Trickery~Abrade~Fellwar Stone~Fire Diamond~Worn Powerstone~Wheel of Misfortune~Wayfarer's Bauble~Dockside Extortionist~Minion of the Mighty~Magmaquake~Thrill of Possibility~Bolt Bend~Herald's Horn~Hammer of Purphoros~Purphoros, Bronze-Blooded
LOW;Embercleave~Fabled Passage~Geier Reach Sanitarium~Darksteel Juggernaut~Goblin Welder~Cataclysmic Gearhulk~Anointed Procession~Grand Abolisher~Blightsteel Colossus~Ethersworn Canonist~Clifftop Retreat~Enlightened Tutor~Command Beacon~Goblin Engineer~Faithless Looting~Alibou, Ancient Witness~Archaeomancer's Map~Cursed Mirror~Bronze Guardian~Digsite Engineer~Daretti, Scrap Savant~Darksteel Citadel~Duplicant~Feldon of the Third Path~Battlefield Forge~Command Tower~Exotic Orchard~Gamble~Arid Mesa~Esper Sentinel~Ancient Den~Wedding Ring~Great Furnace~Oswald Fiddlebender~Nettlecyst~Kaldra Compleat~Thrill of Possibility~Urza's Saga~Rogue's Passage~Mycosynth Wellspring~Key to the City~Thousand-Year Elixir~Steel Hellkite~Ichor Wellspring~Hellkite Tyrant~Triplicate Titan~Teferi's Protection~Swords to Plowshares~Lotus Bloom~Slayers' Stronghold~Phyrexian Triniform~Rings of Brighthearth~Jeska's Will~Spectator Seating~Sol Ring~Sacred Foundry~Reckless Fireweaver~Inventors' Fair~Reforge the Soul~Wurmcoil Engine~Ugin's Nexus~Silence~Pull from Eternity~Zirda, the Dawnwaker~Mishra's Bauble~Mox Opal~Lightning Greaves~Path to Exile~Soul-Guide Lantern~Shadowspear~Urza's Bauble~Smokestack~Scourglass~Mox Tantalite~Lotus Petal~Slobad, Goblin Tinkerer~Smothering Tithe~Plains~Mountain~Krark-Clan Ironworks~Grinding Station~Walking Ballista~Solemn Simulacrum
LOW;Eland Umbra~Archon of Sun's Grace~Sentinel's Eyes~Conviction~Shield of Duty and Reason~Improvised Armor~Mask of Law and Grace~Vanquish the Horde~Mantle of the Ancients~Mesa Enchantress~Liquimetal Torque~Temporal Isolation~Spectral Steel~Winds of Rath~Timely Ward~Benevolent Blessing~War Room~Court of Grace~Plains~Unquestioned Authority~Retether~Path to Exile~Battle Mastery~Pearl Medallion~Hero of Iroas~Solid Footing~Kor Spiritdancer~Transcendent Envoy~Heliod's Punishment~Starfield Mystic~Pariah~Swords to Plowshares~Entangler~Triclopean Sight~Ethereal Armor~Sage's Reverie~Daybreak Coronet~Sol Ring~Dismantling Wave~Arcane Signet~Hall of Heliod's Generosity~Generous Gift~Single Combat~Hero's Resolve~Flickering Ward~Sram, Senior Edificer~Saving Grace~Scavenger Grounds~Sentinel's Mark~Sigarda's Aid~Spirit Mantle~Flickerform~Lapse of Certainty~Gift of Granite~Reciprocate~Indomitable Will~Gauntlets of Light~Felidar Umbra~Darksteel Mutation~Danitha Capashen, Paragon~All That Glitters~Lashknife~Stoneskin~Swift Reconfiguration~March of Otherworldly Light~Farewell~Minimus Containment~Soul-Guide Lantern~Sun Clasp
LOW;Erebos, Bleak-Hearted~Nyxbloom Ancient~Swamp~Syr Konrad, the Grim~Cauldron of Souls~Gray Merchant of Asphodel~Krosan Verge~Meren of Clan Nel Toth~Sandsteppe Citadel~Fabled Passage~Garruk's Uprising~Plains~Temple of Malady~Swiftfoot Boots~Lightning Greaves~Animate Dead~Merciless Eviction~Mosswort Bridge~Grim Backwoods~Eternal Witness~Guardian Project~Smothering Tithe~Skullclamp~Fecundity~Defense of the Heart~Phyrexian Reclamation~Heroic Intervention~Solemn Simulacrum~Temple of Silence~Eladamri's Call~Spore Frog~Deadly Rollick~Windbrisk Heights~Strands of Night~Ashnod's Altar~Scheming Symmetry~Martyr's Bond~Athreos, Shroud-Veiled~Dryad of the Ilysian Grove~Nethroi, Apex of Death~Reliquary Tower~Disciple of Bolas~Black Market~Reanimate~Luminous Broodmoth~Murmuring Bosk~Carrion Feeder~Grim Haruspex~Journey to Eternity // Atzal, Cave of Eternity~Harvester of Souls~Swords to Plowshares~Twilight Mire~Sakura-Tribe Elder~Pitiless Plunderer~Teneb, the Harvester~Rune-Scarred Demon~Sol Ring~Beast Within~Avacyn's Pilgrim~Attrition~Path to Exile~Emeria's Call // Emeria, Shattered Skyclave~Terramorphic Expanse~Fyndhorn Elves~Colfenor, the Last Yew~Apex Devastator~Austere Command~Tormod, the Desecrator~Generous Gift~Viscera Seer~Sun Titan~Darkbore Pathway // Slitherbore Pathway~Burning-Rune Demon~Evolutionary Leap~Saffi Eriksdotter~Pest Infestation~Command Tower~Moldervine Reclamation~Myriad Landscape~Forest~Esper Sentinel~Arcane Signet~Exotic Orchard~High Market~Evolving Wilds~Sungrass Prairie
LOW;Feasting Troll King~Knollspine Dragon~Nature's Claim~Aggressive Mammoth~Drakuseth, Maw of Flames~Veil of Summer~Giant Adephage~Shinka, the Bloodsoaked Keep~Stomping Ground~Skyshroud Claim~Llanowar Elves~Sylvan Library~Rhythm of the Wild~Elvish Mystic~Tooth and Nail~Sakura-Tribe Elder~Scourge of the Throne~Worldspine Wurm~Chancellor of the Tangle~Blightsteel Colossus~Batterskull~Greater Good~Wurmcoil Engine~Ghalta, Primal Hunger~Lurking Predators~Quartzwood Crasher~Ulvenwald Tracker~Swiftfoot Boots~Chandra's Ignition~Arbor Elf~Courser of Kruphix~Elvish Piper~Red Elemental Blast~Goreclaw, Terror of Qal Sisma~Decimate~Crash of Rhino Beetles~Moldgraf Monstrosity~Heroic Intervention~Chain Reaction~Mosswort Bridge~Sylvan Caryatid~Worldly Tutor~Bane of Progress~Lotus Cobra~Roiling Regrowth~Harrow~Blasphemous Act~Highland Forest~Edge of Autumn~Harmonize~Triplicate Titan~Hellkite Tyrant~Healing Technique~Beast Within~Kodama's Reach~Managorger Hydra~Cultivate~Misty Rainforest~Verdant Catacombs~Atarka, World Render~Chaos Warp~Etali, Primal Storm~Game Trail~Garruk's Uprising~Rampant Growth~Rishkar's Expertise~Spinerock Knoll~Balefire Dragon~Command Tower~Sol Ring~Rogue's Passage~Somberwald Sage~Verdurous Gearhulk~Vandalblast~Forest~Mountain
LOW;Arcane Signet~Bala Ged Recovery // Bala Ged Sanctuary~Beast Whisperer~Canopy Tactician~Coat of Arms~Command Tower~Copperhorn Scout~Cultivate~Darkbore Pathway // Slitherbore Pathway~Deathrite Shaman~Door of Destinies~Elderfang Venom~Elven Ambush~Elvish Archdruid~Elvish Champion~Elvish Dreadlord~Elvish Harbinger~Elvish Mystic~Elvish Promenade~Elvish Warmaster~Essence Warden~Ezuri, Renegade Leader~Forest~Fyndhorn Elves~Golgari Charm~Golgari Signet~Heroic Intervention~Joraga Warcaller~Kindred Dominance~Mana Reflection~Marwyn, the Nurturer~Myriad Landscape~Nadier's Nightblade~Overwhelming Stampede~Pact of the Serpent~Path of Ancestry~Poison-Tip Archer~Priest of Titania~Putrefy~Quest for Renewal~Reclamation Sage~Reliquary Tower~Rogue's Passage~Ruthless Winnower~Shaman of the Pack~Skemfar Shadowsage~Skyshroud Poacher~Sol Ring~Stoneforge Masterwork~Swamp~Swiftfoot Boots~Tangle~Throne of the God-Pharaoh~Timberwatch Elf~Triumph of the Hordes~Tyvar Kell~Vitalize~Wellwisher~Whispersilk Cloak~Wirewood Lodge~Wirewood Symbiote~Wolverine Riders~Wood Elves~Woodland Cemetery~Skullclamp~Infernal Grasp~Bojuka Bog~Deathcap Glade~Go for the Throat~Llanowar Wastes~Elves of Deep Shadow~Necroblossom Snarl~Torment of Hailfire~Yavimaya, Cradle of Growth~Imperious Perfect~Bolas's Citadel~Storrev, Devkarin Lich~Moldervine Reclamation~Dig Up~Guardian Project~Victimize~Elvish Guidance
HIGH;Expedition Map~Temporal Manipulation~Ancient Den~Walking Atlas~Chromatic Star~Snap~Terrain Generator~Lotus Bloom~Counterbalance~Intuition~Wayfarer's Bauble~Ethersworn Canonist~Seat of the Synod~Snow-Covered Plains~Snow-Covered Island~Fellwar Stone~Capture of Jingzhou~Mystic Sanctuary~Resculpt~Deafening Silence~Urza's Saga~Esper Sentinel~City of Traitors~Jeweled Lotus~Talisman of Progress~Mox Amber~Hallowed Fountain~Drannith Magistrate~Miscast~Spell Pierce~Swords to Plowshares~Cavern of Souls~Force of Negation~Tundra~Fierce Guardianship~Silence~Mox Opal~Delay~Enlightened Tutor~Arcane Signet~Chain of Vapor~Rhystic Study~Gilded Drake~Dispel~Gemstone Caverns~Ponder~Ancient Tomb~Flusterstorm~Brainstorm~Mental Misstep~Force of Will~Mystical Tutor~Swan Song~Mystic Remora~Mana Vault~Flooded Strand~Scalding Tarn~Misty Rainforest~Polluted Delta~Mox Diamond~Chrome Mox~Sol Ring~Mana Crypt~Aether Spellbomb~Seal of Removal~Paladin Class~Dress Down~Eiganjo, Seat of the Empire~Otawara, Soaring City~Sevinne's Reclamation~Into the Roil~Alchemist's Retrieval~Azorius Signet~Grand Abolisher~Eidolon of Rhetoric~Archon of Emeria~Torpor Orb~Hushbringer~Personal Tutor~Malevolent Hermit // Benevolent Geist~Tormod's Crypt~Mana Breach~Overburden~Cyclonic Rift~Dovin's Veto~Arcane Laboratory~Mana Drain~Sapphire Medallion~Back to Basics~Transmute Artifact~Sunscorched Desert~Rule of Law~Retreat to Coralhelm~Urza's Bauble~Mishra's Bauble
MAX;Underworld Breach~Brainstorm~Lion's Eye Diamond~Wheel of Fortune~Silence~Intuition~Mox Diamond~Mana Crypt~Sol Ring~Chrome Mox~Grim Monolith~Mana Vault~Arcane Signet~Tundra~Volcanic Island~Plateau~Brain Freeze~Sea of Clouds~Island~Sacred Foundry~Steam Vents~Hallowed Fountain~Polluted Delta~Wooded Foothills~Bloodstained Mire~Command Tower~Mana Confluence~City of Brass~Exotic Orchard~Ancient Tomb~Gemstone Caverns~Training Center~Scalding Tarn~Arid Mesa~Flooded Strand~Misty Rainforest~Talisman of Creativity~Fellwar Stone~Lotus Petal~Auriok Salvagers~Grand Abolisher~Esper Sentinel~Imperial Recruiter~Spellseeker~Dockside Extortionist~Rhystic Study~Mystic Remora~Gamble~Gitaxian Probe~Ponder~Sevinne's Reclamation~Miscast~Muddle the Mixture~Dispel~Flusterstorm~Deflecting Swat~Force of Negation~Mental Misstep~Red Elemental Blast~Enlightened Tutor~Force of Will~Fierce Guardianship~Mystical Tutor~Cyclonic Rift~Ranger-Captain of Eos~Dragon's Rage Channeler~Marsh Flats~Talisman of Progress~Mox Opal~Jeweled Lotus~Mana Drain~Swords to Plowshares~Ephemerate~Final Fortune~Pact of Negation~Ragavan, Nimble Pilferer~Spire of Industry~Dovin's Veto~Windswept Heath~Gilded Drake~Resculpt~You Come to a River~Windfall~Otawara, Soaring City~Delay~Eiganjo, Seat of the Empire~Talisman of Conviction~Swan Song~Drannith Magistrate~Containment Priest~Teferi, Master of Time~Ledger Shredder~Archivist of Oghma~Rolling Earthquake~Spectator Seating~Deafening Clarion~Trickbind~Wear // Tear
MID;Beast Whisperer~Deathrite Shaman~Dwynen's Elite~Dwynen, Gilt-Leaf Daen~Elves of Deep Shadow~Elvish Archdruid~Elvish Clancaller~Elvish Harbinger~Elvish Visionary~Ezuri, Renegade Leader~Fyndhorn Elves~Immaculate Magistrate~Imperious Perfect~Llanowar Elves~Lys Alana Huntmaster~Marwyn, the Nurturer~Nadier, Agent of the Duskenel~Nightshade Harvester~Oakhame Adversary~Priest of Titania~Reclamation Sage~Rhys the Exiled~Shaman of the Pack~Triumph of the Hordes~Wildborn Preserver~Elven Ambush~Elvish Mystic~Heritage Druid~Seedborn Muse~Sylvan Library~Worldly Tutor~Chord of Calling~Benefactor's Draught~Assassin's Trophy~Veil of Summer~Second Harvest~Beast Within~Elvish Promenade~Three Visits~Harvest Season~Shamanic Revelation~Hunting Triad~The Great Henge~Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun~Leyline of Abundance~Doubling Season~Bow of Nylea~Sol Ring~Arcane Signet~Talisman of Resilience~Golgari Signet~Castle Garenbrig~Castle Locthwain~Obelisk of Urd~Lightning Greaves~Lifecrafter's Bestiary~Freyalise, Llanowar's Fury~Wirewood Lodge~Command Tower~Woodland Cemetery~Overgrown Tomb~Undergrowth Stadium~Gilt-Leaf Palace~Path of Ancestry~Unclaimed Territory~Verdant Catacombs~Fabled Passage~Windswept Heath~Wooded Foothills~Forest~Swamp~Tyvar Kell~Elvish Warmaster~Harald, King of Skemfar~Harald Unites the Elves~Realmwalker~Misty Rainforest~Darkbore Pathway // Slitherbore Pathway~Nature's Lore~Abomination of Llanowar~Yeva, Nature's Herald~Skemfar Elderhall~Skemfar Avenger~Copperhorn Scout~Craterhoof Behemoth~Circle of Dreams Druid~Boseiju, Who Endures~Coat of Arms~Parallel Lives~Yisan, the Wanderer Bard
HIGH;Silence~Dark Ritual~Jeweled Lotus~Talisman of Conviction~Talisman of Hierarchy~Talisman of Indulgence~Chrome Mox~Mana Crypt~Spirit of the Labyrinth~Viscera Seer~Smothering Tithe~Esper Sentinel~Thalia, Guardian of Thraben~Thalia, Heretic Cathar~Blood Artist~Necropotence~Drannith Magistrate~Culling the Weak~Swords to Plowshares~Archon of Emeria~Dauthi Voidwalker~Imperial Recruiter~Vampiric Tutor~Diabolic Intent~Gamble~Demonic Tutor~Dockside Extortionist~Red Elemental Blast~Pyroblast~Anguished Unmaking~Tithe Taker~Zulaport Cutthroat~Swamp~Plains~Mountain~Badlands~Plateau~Scrubland~Sacred Foundry~Blood Crypt~Godless Shrine~Command Tower~Luxury Suite~Ancient Tomb~Bloodstained Mire~Exotic Orchard~Flooded Strand~Gemstone Caverns~High Market~Marsh Flats~Phyrexian Tower~Polluted Delta~Savai Triome~Scalding Tarn~Silent Clearing~Spectator Seating~Sunbaked Canyon~Vault of Champions~Verdant Catacombs~Arcane Signet~Sol Ring~Fire Covenant~The Meathook Massacre~Mindblade Render~Mangara, the Diplomat~Serra Ascendant~Yawgmoth, Thran Physician~Kambal, Consul of Allocation~Reflecting Pool~Sulfurous Springs~Mother of Runes~Tocatli Honor Guard~Grand Abolisher~Path to Exile~Leonin Relic-Warder~Animate Dead~Ranger-Captain of Eos~Enlightened Tutor~Professional Face-Breaker~Smuggler's Share~Lotus Petal~Azra Oddsmaker~Jeska's Will~Dualcaster Mage~Unearth~Deafening Silence~Tymna the Weaver~Faithless Looting~Dark Confidant~Opposition Agent~Aven Mindcensor~Rite of Oblivion~Deflecting Swat~Goblin Bombardment~Skullclamp~Mana Vault
MID;Castle Locthwain~Castle Ardenvale~Syr Konrad, the Grim~Night's Whisper~Plaguecrafter~Ravenous Chupacabra~Shriekmaw~Grim Tutor~Swamp~Mind Stone~Grim Haruspex~Godless Shrine~Teysa Karlov~Phyrexian Altar~Smothering Tithe~Arid Mesa~Zulaport Cutthroat~Exsanguinate~Silence~Cruel Celebrant~Generous Gift~Talisman of Hierarchy~Bontu's Monument~Pawn of Ulamog~Wayfarer's Bauble~Merciless Executioner~Rally the Ancestors~Isolated Chapel~Enlightened Tutor~Necropotence~Gray Merchant of Asphodel~Woe Strider~Expedition Map~Thespian's Stage~Bastion of Remembrance~Luminous Broodmoth~Dark Prophecy~Bojuka Bog~Wake the Dead~Reveillark~Anguished Unmaking~Living Death~Blood Artist~Orzhov Signet~Rout~Fellwar Stone~Debt to the Deathless~Command Tower~Keeper of the Accord~Vault of Champions~Demon's Disciple~Ondu Inversion // Ondu Skyruins~Myriad Landscape~Fleshbag Marauder~Arcane Signet~Austere Command~Victimize~Viscera Seer~Sol Ring~Sun Titan~Urborg, Tomb of Yawgmoth~Teferi's Protection~Archaeomancer's Map~Inkshield~Marsh Flats~Cabal Coffers~Liquimetal Torque~Solitude~Esper Sentinel~Damn~Dauthi Voidwalker~Plains~Loyal Warhound~Karmic Guide~Reanimate~Liesa, Forgotten Archangel~Vanquish the Horde~Morbid Opportunist~Cathar Commando~Midnight Reaper~Ancient Tomb~Knight of the White Orchid~Temple of the False God
LOW;Forest~Croaking Counterpart~Myr Battlesphere~Arcane Signet~Sol Ring~Combine Chrysalis~Rejuvenating Springs~Island~Simic Growth Chamber~Ornithopter of Paradise~Barkchannel Pathway // Tidechannel Pathway~Rampant Growth~End-Raze Forerunners~Avenger of Zendikar~Decisive Denial~Sakura-Tribe Elder~Solemn Simulacrum~Exotic Orchard~Myriad Landscape~Reliquary Tower~Augmenter Pugilist // Echoing Equation~Second Harvest~Blighted Woodland~Beast Whisperer~Clever Impersonator~Beast Within~Yavimaya Coast~Return of the Wildspeaker~Blossoming Bogbeast~Rapid Hybridization~Scute Swarm~Twinning Staff~Command Tower~Amphin Mutineer~Yavimaya Dryad~Incubation // Incongruity~Perplexing Test~Rhystic Study~Ezuri's Predation~Progenitor Mimic~Crashing Drawbridge~Sludge Monster~Diluvian Primordial~Managorger Hydra~Vivien, Champion of the Wilds~Esika's Chariot~Bala Ged Recovery // Bala Ged Sanctuary~Mystic Reflection~You Find the Villains' Lair~Mirrorhall Mimic // Ghastly Mimicry~Biogenic Ooze~Hollowhenge Overlord~Thassa, Deep-Dwelling~Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun~Bident of Thassa~Khalni Ambush // Khalni Territory~Fblthp, the Lost~Keruga, the Macrosage~Rishkar's Expertise~Nature's Claim~Gemrazer~Curiosity Crafter~Nature's Lore~Thorn Mammoth~Swiftfoot Boots~Kiora's Follower~Keeper of Fables~Elemental Bond~Sharding Sphinx~Auspicious Starrix~Icefall Regent~Neverwinter Dryad~Mosswort Bridge~Alchemist's Refuge~Flooded Grove~Hinterland Harbor~Halimar Depths~Scavenger Grounds~Great Oak Guardian~Overrun~Dreamroot Cascade~Delay~Turntimber Symbiosis // Turntimber, Serpentine Wood~Littjara Mirrorlake~Riptide Laboratory~Otawara, Soaring City~Sweet-Gum Recluse
MID;Smothering Tithe~Alpine Meadow~Wedding Invitation~Skyclave Relic~Sol Talisman~Triplicate Titan~Thrilling Discovery~Meteor Golem~Deflecting Swat~Hellkite Igniter~Daretti, Scrap Savant~Ardent Elementalist~Organic Extinction~Rings of Brighthearth~Kuldotha Forgemaster~Valakut Awakening // Valakut Stoneforge~Fervent Mastery~Sundown Pass~Furycalm Snarl~Rustvale Bridge~Treasure Vault~Power Depot~Anointed Procession~Wurmcoil Engine~Wear // Tear~Wake the Past~Thrill of Possibility~Thousand-Year Elixir~Temple of Triumph~Temple of the False God~Talisman of Conviction~Swords to Plowshares~Steel Hellkite~Spire of Industry~Solemn Simulacrum~Sol Ring~Shrine of the Forsaken Gods~Saheeli's Directive~Rogue's Passage~Pull from Eternity~Plains~Myr Battlesphere~Mycosynth Wellspring~Mountain~Mind Stone~Losheel, Clockwork Scholar~Key to the City~Ichor Wellspring~Hedron Archive~Great Furnace~Goblin Engineer~Generous Gift~Exotic Orchard~Dispatch~Darksteel Citadel~Cursed Mirror~Crackle with Power~Command Tower~Comet Storm~Clifftop Retreat~Buried Ruin~Bronze Guardian~Boros Signet~Boros Charm~Blasphemous Act~Battlemage's Bracers~Battlefield Forge~Austere Command~Archaeomancer's Map~Arcane Signet~Angel of the Ruins~Ancient Den~Alibou, Ancient Witness~Tome of Legends~Powerstone Shard~Swiftfoot Boots~Idol of Oblivion~Crashing Drawbridge~Ornithopter of Paradise~Fathom Fleet Swordjack~Bolt Bend~Heliod's Intervention~Moonsilver Key~Esper Sentinel
LOW;Dryad of the Ilysian Grove~Bow of Nylea~Triumph of the Hordes~Conclave Mentor~Island~Swamp~Vivien, Arkbow Ranger~Vraska the Unseen~Nature's Lore~Propaganda~Swords to Plowshares~Breeding Pool~Godless Shrine~Guardian Project~Golgari Charm~Chromatic Lantern~Overgrown Tomb~Llanowar Wastes~Ajani Goldmane~Protean Hydra~Dromar's Cavern~Ajani, the Greathearted~Karn's Bastion~Sword of Truth and Justice~The Great Henge~Gavony Township~Hungering Hydra~Opulent Palace~Sandsteppe Citadel~Yavimaya Coast~Forgotten Ancient~Temple Garden~Sunpetal Grove~Worldly Tutor~Mystic Remora~Voracious Hydra~Mirror Shield~Plains~Temple of Plenty~Temple of Enlightenment~Indatha Triome~Champion of Lambholt~Deepglow Skate~Cyclonic Rift~Noble Hierarch~Skithiryx, the Blight Dragon~Sunken Ruins~Zagoth Triome~Gyre Sage~Fellwar Stone~Mox Diamond~Bramblewood Paragon~Bred for the Hunt~Hardened Scales~Arcane Sanctum~Bear Umbra~Seaside Citadel~Swiftfoot Boots~Herald of Secret Streams~Hinterland Harbor~Isolated Chapel~Shalai, Voice of Plenty~Darksteel Ingot~Corpsejack Menace~Aura of Silence~Bident of Thassa~Akroma's Memorial~Primordial Hydra~Reliquary Tower~Mikaeus, the Lunarch~Everflowing Chalice~Bloom Tender~Clearwater Pathway // Murkwater Pathway~Cultivate~Fathom Mage~Unbreakable Formation~Forest~Arcane Signet~Command Tower~Putrefy~Sol Ring~Mortify~Negate~Hall of Oracles~Fracture~Master Biomancer~Counterspell~Blacksmith's Skill~Abzan Falconer~Talisman of Unity~Overgrown Farmland~Deathcap Glade~Brokers Ascendancy~Luminarch Aspirant~Scavenging Ooze
MID;Ulamog, the Ceaseless Hunger~Eldritch Evolution~Nature's Claim~Taurean Mauler~Apex Altisaur~Exotic Orchard~Nature's Lore~Blasting Station~Boseiju, Who Shelters All~Illusionist's Bracers~Bountiful Promenade~Doubling Season~Seedborn Muse~Swords to Plowshares~Spire Garden~Goblin Bombardment~Stomping Ground~Kozilek, Butcher of Truth~Sacred Foundry~Felidar Guardian~Autumn's Veil~Spawning Pit~Red Elemental Blast~Sylvan Library~Finale of Devastation~Eladamri's Call~Generous Gift~Regrowth~Talisman of Conviction~Flawless Maneuver~Anointed Procession~Combat Celebrant~It That Betrays~Ulamog, the Infinite Gyre~Temple Garden~Gisela, Blade of Goldnight~Rampant Growth~Quicksilver Amulet~Blightsteel Colossus~Enlightened Tutor~Worldly Tutor~Plateau~Savannah~Taiga~Quartzwood Crasher~Vexing Shusher~Selesnya Signet~Avacyn, Angel of Hope~Zealous Conscripts~Archetype of Endurance~Xenagos, God of Revels~Windswept Heath~Skullclamp~Selvala's Stampede~Elvish Piper~Nesting Dragon~Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun~Boros Signet~Elesh Norn, Grand Cenobite~Kiki-Jiki, Mirror Breaker~Mosswort Bridge~Sol Ring~Parallel Lives~Path to Exile~Talisman of Impulse~Spectator Seating~Valakut Awakening // Valakut Stoneforge~Command Tower~Arcane Signet~Maskwood Nexus~Beast Within~Tragic Arrogance~Arid Mesa~Harmonic Prodigy~Veil of Summer~Vorinclex, Voice of Hunger~Old Gnawbone~Gruul Signet~Vanquish the Horde~Talisman of Unity~Ancient Tomb~Noxious Revival~Mountain~Forest~Plains
MID;Dismal Backwater~Reliquary Tower~Sphinx's Tutelage~Thought Vessel~Tormod's Crypt~Fabled Passage~Commander's Sphere~Darkwater Catacombs~Dimir Aqueduct~Sunken Hollow~Faceless Butcher~Font of Mythos~Watery Grave~Evil Twin~Morphic Pool~Force of Will~Thought Collapse~Urborg, Tomb of Yawgmoth~Dimir Signet~Darkslick Shores~Nihil Spellbomb~Snow-Covered Swamp~Dark Ritual~Grindstone~Ashiok, Dream Render~Ob Nixilis, the Hate-Twisted~Spark Double~Prismatic Vista~Arcane Signet~Command Tower~Planar Void~Mystic Remora~Ashiok, Nightmare Muse~Underworld Dreams~Shizo, Death's Storehouse~Sunken Ruins~Grimdancer~Thawing Glaciers~Fate Unraveler~Polluted Delta~Well of Ideas~Helm of the Host~Psychosis Crawler~Mastermind's Acquisition~Path of Ancestry~Drowned Catacomb~Archive Trap~Beseech the Queen~Wormfang Drake~Panharmonicon~Consuming Aberration~Notion Thief~Snow-Covered Island~Rogue's Passage~Cabal Coffers~Fractured Sanity~Dauthi Voidwalker~Tasha's Hideous Laughter~Howling Mine~Shipwreck Marsh~Kami of the Crescent Moon~Glimpse the Unthinkable~Dictate of Kruphix~Psychic Corrosion~Mesmeric Orb~Brainstorm~Thassa, Deep-Dwelling~Nightmare Shepherd~Bad River~Open into Wonder~Archmage's Charm~Banehound~Conjurer's Closet~Thing in the Ice // Awoken Horror~Sol Ring~Terramorphic Expanse~Minds Aglow~Rhystic Study~Nemesis of Reason~Evolving Wilds~Demonic Tutor~Mana Drain~Vampiric Tutor~Maddening Cacophony~Grave Consequences~Painter's Servant~Cyclonic Rift~Court of Cunning~Bruvac the Grandiloquent~Folio of Fancies~Didn't Say Please
